litter_id,litter_id_link,whelp_date,litter_registration,country_of_birth,sire_name,dam_name,breeders,birth_year
18213,Litter_Detail?LitterID=18213,"Dec 20, 2006",WS200873,USA,AMERICAN PAWS HARLEY,SARAH OF LOVINGKINDNESS,GIBLER,2006
16782,Litter_Detail?LitterID=16782,"Dec 20, 2006",KC644849SY,Canada,HAUTBOIS KOOTENAY,HAUTBOIS KASSIE,"VERGE, DVM (QC)",2006
11726,Litter_Detail?LitterID=11726,"Dec 20, 2006",WS199433,USA,GREAT LAKES GUINNESS STOUT,CARMA QUE'S STAR DREAMING DAZZLER,CALVELAGE (OH) & SCHAUBLIN (OH) & STERNBERG (MI),2006
12849,Litter_Detail?LitterID=12849,"Dec 20, 2006",WS204336,USA,LIN CARS CONTINUES TRADITION,PEACEFIELD'S INDIAN SUMMER,STARBIRD (ME) & STARBIRD (ME),2006
11133,Litter_Detail?LitterID=11133,"Dec 19, 2006",WS200991,USA,GAGE'S JACOB,MOWDY RANCH'S MOUNTAIN GINGER,MOWDY (OK),2006
11465,Litter_Detail?LitterID=11465,"Dec 19, 2006",WS204995,USA,STONEHILL N SJR'S SAY CHEESE,SUMMIT'S N SJR'S TEXAS BLUEBONNET,TURNER-O'BANNON (TX),2006
27837,Litter_Detail?LitterID=27837,"Dec 19, 2006",,Russia,SHULVI ROZAN GEORG WONDERFULD,ZOLOTO ALLP YUKKA,MIRONOVA (),2006
26891,Litter_Detail?LitterID=26891,"Dec 19, 2006",,Australia,EBNET'S MOJO,ZANZEBERN BESCINTA,LENNON (NSW),2006
27464,Litter_Detail?LitterID=27464,"Dec 19, 2006",,Germany,DINO VD BIRKENWIESE,CENTA VOM GRUBER SEE,HENSCHEL (),2006
25055,Litter_Detail?LitterID=25055,"Dec 19, 2006",,France,HASJ BJORK VIKING OFF SOFIE'S PRIDE,TARKAN DES ROCHES DU METTEY,MANSUY,2006
19359,Litter_Detail?LitterID=19359,"Dec 19, 2006",,USA,BLOEMCO'S YOGI BEAR,HEIDI,ROGGOW,2006
19286,Litter_Detail?LitterID=19286,"Dec 18, 2006",WS201793,USA,JEFF'S BERNIE BOY,ANNE BELLE,CLOUSE,2006
20206,Litter_Detail?LitterID=20206,"Dec 18, 2006",,United Kingdom,HOLZERN LORD OF THE RING AT JAYBIEM,JAYBIEM DAIZA VOO,MILES,2006
22191,Litter_Detail?LitterID=22191,"Dec 18, 2006",,France,NATCH DE MAS DE CHABRENILLE,ANKARA DU MYSTÉRE DU VIEUX SAULE,BOYER (),2006
47819,Litter_Detail?LitterID=47819,"Dec 18, 2006",,Netherlands,HEER HERTOG FROM THE BARKING BUNCH,YODIE VAN DE SAMAIKA,UNKNOWN (),2006
61241,Litter_Detail?LitterID=61241,"Dec 18, 2006",WS205947,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,,2006
12435,Litter_Detail?LitterID=12435,"Dec 18, 2006",,Sweden,CEI-CEI BARRICHELLO,KRONBLOMMAS ARABELLA,SUNDELL JOHANSSON,2006
16767,Litter_Detail?LitterID=16767,"Dec 18, 2006",WS208815,USA,HIGH CALIBER'S WILBUR,LACEY ANNE,NEUFELD (),2006
16205,Litter_Detail?LitterID=16205,"Dec 18, 2006",,USA,UBER'S BIG DAVE,GYPSY ROSE,UBER (OK),2006
15542,Litter_Detail?LitterID=15542,"Dec 18, 2006",,Belgium,DONDIEGO VAN 'T STOKERYBOS,DAIZY VAN 'T STOKERYBOS,DELRUE-VANDEWALLE (),2006
15246,Litter_Detail?LitterID=15246,"Dec 18, 2006",WS201008,USA,KEILISSA'S DRIVEN TO SUCCESS,CERRI'S PROBABLE CAUSE,RITTER (NJ) & RITTER (NJ),2006
15388,Litter_Detail?LitterID=15388,"Dec 17, 2006",WS200729,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2006
16693,Litter_Detail?LitterID=16693,"Dec 17, 2006",WS206984,USA,BAUERNHOFS VOLMAR,BULL VALLEY'S STARGAZER V SHADAI,GRIFFIN (AZ) & SODERBERG (IL),2006
17493,Litter_Detail?LitterID=17493,"Dec 17, 2006",,USA,SANDUSKY SAY CHEESE U CARMAQUE,SKYLYN'S CUSTOM MADE EXCITEMENT,UNKNOWN (),2006
30903,Litter_Detail?LitterID=30903,"Dec 17, 2006",,USA,CASPER VAN'T STOKERYBOS,CASCADE ECHO'S DOUBLE SEQUOIA,CONWAY (CA),2006
60174,Litter_Detail?LitterID=60174,"Dec 16, 2006",,Netherlands,MAXX EL SABUESO,SANDY V.D. BENNORA,,2006
17092,Litter_Detail?LitterID=17092,"Dec 16, 2006",PA962635SY,Canada,ZWEIERTEAM FRAXINUS,TTAILS KARLEY'S LACEY,THOMPSON (ON),2006
18000,Litter_Detail?LitterID=18000,"Dec 16, 2006",WS202261,USA,CASPER VAN'T STOKERYBOS,CASCADE ECHO'S DOUBLE SEQUOIA,UNKNOWN (),2006
16406,Litter_Detail?LitterID=16406,"Dec 16, 2006",NL005092SY,Canada,GOLDENBREEZ MOUNT ERO DUKE,GOLDENBREEZ MOUNT GRETCHIN,PARKINSON (ON),2006
15242,Litter_Detail?LitterID=15242,"Dec 16, 2006",WS204864,USA,KT'S BRIGHT WARRIOR,RAY'S WILD MOUNTAIN HONEY KTS,HUGHES (NY) & MIHALEK,2006
14310,Litter_Detail?LitterID=14310,"Dec 16, 2006",ME791513SY,Canada,BLOEMCO'S OLAF V BEARCREEK,BLOEMCO CASSIE DOG OF MY DREAM,BLOEMERT (AB),2006
14955,Litter_Detail?LitterID=14955,"Dec 31, 2007",,USA,SKY BLUE ELIOT,SKY BLUE BERTIE,MCCUTECHEON,2007
16098,Litter_Detail?LitterID=16098,"Dec 31, 2007",,Finland,BOLLINGER DU HAMEAU DES BARONNIES,VALKEAKOIVUN CYCLAMEN,UNKNOWN (),2007
17094,Litter_Detail?LitterID=17094,"Dec 31, 2007",,Sweden,BERNERDALENS XANTÉ,TERTZO'S CALYPSO DANCER,EKDAHL,2007
17952,Litter_Detail?LitterID=17952,"Dec 31, 2007",WS249242,USA,SWISS STARS THREE FLIGHTS UP,EUROPE VITA CANIS,BELL (NV) & HEFNER (CA),2007
28687,Litter_Detail?LitterID=28687,"Dec 31, 2007",,Germany,WOTAN VON DER KRUMMEN EBENE,AMBER VOM FUßE DES WESTERWALDES,SCHRAVEN (),2007
68337,Litter_Detail?LitterID=68337,"Dec 31, 2007",,Netherlands,POTOK V 'T RIJKENSPARK,BERNER DOLLS CRYSTAL BANJO,,2007
23787,Litter_Detail?LitterID=23787,"Dec 30, 2007",,Sweden,OLA ODELSGUTT AV HISELFOSS,APOLETANO'S UPPERCUT,UNKNOWN (),2007
20470,Litter_Detail?LitterID=20470,"Dec 30, 2007",NW913649TY,Canada,ALPENLIEB JORDI'S SWEETWILLIAM,ALPENLIEB K LEE'S GRAND FINALE,WARBURTON (NS),2007
15188,Litter_Detail?LitterID=15188,"Dec 30, 2007",,USA,JULIO CUERVO TOBLERONE BREW,ROSA CUERVOTIAJUANAGORDA TETON,MCCARTHY (SCHWEGLER) (SC),2007
15224,Litter_Detail?LitterID=15224,"Dec 30, 2007",WS244780,USA,YUPP V COLMBERG WÄLDCHEN,MARBEN'S LIZARD ISLAND,GERLI (CT),2007
14725,Litter_Detail?LitterID=14725,"Dec 30, 2007",WS246897,USA,MOUNTAIN OF BLISS DANTE,INGRID OF MOUNTAIN BLISS,MARTEL,2007
15194,Litter_Detail?LitterID=15194,"Dec 29, 2007",WS250388,USA,TERTZO'S SAMBA DANCER,MAINE'S U GOTSUM SPLAIN' TO DO,KESNER (NY),2007
18437,Litter_Detail?LitterID=18437,"Dec 29, 2007",WS247792,USA,TENNESCOTT TONKA TOY,HAYFIELDS GRAND ZINNIAS STAR,GRANDSTAFF (VA) & GRANDSTAFF (VA) & HEFNER,2007
25051,Litter_Detail?LitterID=25051,"Dec 29, 2007",,France,XANDER'S HILL HERO,AMAZONE DES ROCHES DU METTEY,MANSUY,2007
29049,Litter_Detail?LitterID=29049,"Dec 29, 2007",,France,TZAR DES HAUTES VERNADES,ULENKA GIRL DU DOMAINE DE FLORANGE,ISASCA,2007
27477,Litter_Detail?LitterID=27477,"Dec 29, 2007",,Czech Republic,UPBEATBOY DELLA TORRE D'OVARDA,DARCY Z OCHOZE,SCERBA (),2007
42770,Litter_Detail?LitterID=42770,"Dec 29, 2007",WS247254,USA,KEILISSA'S CLEAN SWEEP,KEILISSA'S WINTER BELL V GERI,RUCHAK (NJ),2007
50267,Litter_Detail?LitterID=50267,"Dec 29, 2007",,Netherlands,YAKUMBA VAN 'T PACHTHOF,COMTESSE AYLA VD BUUT VRIJ HOEVE,MEGENS,2007
47547,Litter_Detail?LitterID=47547,"Dec 28, 2007",,Netherlands,BRANCO EASY LIVING,FURYSANNE VON VALDAJSKAJA,VAN KOOTEN,2007
27339,Litter_Detail?LitterID=27339,"Dec 28, 2007",,Denmark,TERTZO'S ZACHI,FAVITEA'S ISHEENA,CHRISTIANSEN (),2007
19440,Litter_Detail?LitterID=19440,"Dec 28, 2007",WS246812,USA,STONEHILL'S JACK DUDLEY,STONEHILL'S P.J. MEUNSTER,WALTERSDORF (WI),2007
15022,Litter_Detail?LitterID=15022,"Dec 28, 2007",,USA,SPRING VALLEY CHUNTO,LEYDI ELAINE BARTKOWIAK,UNKNOWN (),2007
19227,Litter_Detail?LitterID=19227,"Dec 27, 2007",,Brazil,DJOE DALTON VAN'T STOKERYBOS,UKRAINE DES HAUTES VERNADES,SDEI,2007
19916,Litter_Detail?LitterID=19916,"Dec 27, 2007",,Hungary,ZALAPARTI-BERNI QUAEY,SZOSZI SUCI ALMA KONCSI,UNKNOWN (),2007
16832,Litter_Detail?LitterID=16832,"Dec 27, 2007",WS245813,USA,CLASSIQUE'S BEYOND COMPARE,KASABLANCA'S DREAM V HILLCREST,GILLIAM (VA) & MOORE (TN),2007
27349,Litter_Detail?LitterID=27349,"Dec 27, 2007",,Germany,PERRY VOM ZWERGBERG,BIENE VON DEN STERNBERGER SEEN,JAECKEL (),2007
27842,Litter_Detail?LitterID=27842,"Dec 27, 2007",,Germany,QUANDRO VON DER HOLDERSTOCKHÖHE,OTTILLE VOM BRÜHLBACH,HORLACHER (),2007
24333,Litter_Detail?LitterID=24333,"Dec 27, 2007",,USA,SRJS ROMEO HAN,SRJS JACKIE RENE,JOHNSON (AR),2007
23377,Litter_Detail?LitterID=23377,"Dec 27, 2007",WS247521,USA,SIR BENSON OF LOUDEN,CLEVE'S TRUDY OF LOUDEN,CAMPBELL (),2007
65263,Litter_Detail?LitterID=65263,"Dec 27, 2007",,Colombia,ROBLES DE FUNES ALUVION,ANDREA JENDRACH DEL PASTOREO,CUERVO MONTAÑA,2007
63310,Litter_Detail?LitterID=63310,"Dec 26, 2007",,Germany,ASKAN V RUMMELSBACH,BOOGIE VOM HANKENÜLL,HARDIEK-KLINGER,2007
25796,Litter_Detail?LitterID=25796,"Dec 26, 2007",,France,BOUT EN TRAIN DU ROYAUME DES REVES,SMART,ROTHUREAU (),2007
16880,Litter_Detail?LitterID=16880,"Dec 26, 2007",,USA,ALPENSPIRIT'S LION KING,ADESA CASMOR EASY TO REMEMBER,ELKSNIS (WV) & TURBIDE (QC),2007
16285,Litter_Detail?LitterID=16285,"Dec 26, 2007",WS258959,USA,TCHOUM DU HARAS DE LA VERGNE,SENDACHE'S SACRED DANCER,LUTZ (WI) & MATTHISEN - SCHRAWYER (WA),2007
21483,Litter_Detail?LitterID=21483,"Dec 26, 2007",223122,Denmark,MAROUSSIA CROCODILE-COACH,SOFFI,NIELSEN (),2007
15839,Litter_Detail?LitterID=15839,"Dec 26, 2007",WS253487,USA,AYEHLI'S WICKDGOODTIMEATENCHANT,BERNHERRS STORM SURGE V AYEHLI,BUSHNELL & MCNEIL (NY) & MCNEIL,2007
21451,Litter_Detail?LitterID=21451,"Dec 25, 2007",,Norway,CAFRIDAS FROLIC FEARLESS FALCO,CITAHAGEN'S ENYA ESTÉS,ANDREASSEN,2007
19745,Litter_Detail?LitterID=19745,"Dec 25, 2007",,Canada,SCHMUCKI PATOU,LENTREROCHE EDELWEISS,VANNOD (QC),2007
19472,Litter_Detail?LitterID=19472,"Dec 25, 2007",,Canada,OBERNOIS MIRADOR TAO,OBERNOIS RAVISSANTE BELLA,UNKNOWN (),2007
18401,Litter_Detail?LitterID=18401,"Dec 25, 2007",NJ873918TY,Canada,MICHAUDVILLE SOLO,MICHAUDVILLE IRIS,CLAVEL (QC),2007
18404,Litter_Detail?LitterID=18404,"Dec 25, 2007",NY915175TY,Canada,THRUMAN Z DEIKOWEJ DOLINY,MICHAUDVILLE GALILEO MAYA,CLAVEL (QC),2007
27746,Litter_Detail?LitterID=27746,"Dec 25, 2007",,Germany,KARLO V VERLORENEN WASSER,BIRKA VOM SCHUSTER ZU GIFFHAL,HECHT (),2007
29446,Litter_Detail?LitterID=29446,"Dec 25, 2007",,France,TAIPHONG DES MONTS HELVETTES,VELIA DU MAS SAGRE SULOU,GODIN (),2007
42763,Litter_Detail?LitterID=42763,"Dec 25, 2007",WS246923,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,,2007
44178,Litter_Detail?LitterID=44178,"Dec 24, 2007",,USA,BIG BOY SABASTION,SPENCER'S VICTORIA,MARTIN (MO),2007
49707,Litter_Detail?LitterID=49707,"Dec 24, 2007",,Netherlands,CIBO V RÜSCHBODE,SIDNEY V.D. ELDANIMO,VAN EE,2007
67074,Litter_Detail?LitterID=67074,"Dec 24, 2007",,Netherlands,OLAF V NESSELACKER,SITA,VAN OMME (),2007
24277,Litter_Detail?LitterID=24277,"Dec 24, 2007",,,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2007
21457,Litter_Detail?LitterID=21457,"Dec 24, 2007",,Denmark,BERNERHØJEN'S KASSIUS,BERNERHØJEN'S GITANE,KOLDING-JACOBSEN,2007
20584,Litter_Detail?LitterID=20584,"Dec 24, 2007",,USA,RAPA'S CZAR V HURRICANE CRK,GRAPE VIEW MOLLY,UNKNOWN (),2007
17431,Litter_Detail?LitterID=17431,"Dec 24, 2007",,Australia,HALESBERN HARLEQUIN,MONTREAUX MILIONDOLABAB,BALCHIN,2007
14592,Litter_Detail?LitterID=14592,"Dec 24, 2007",WS244754,USA,SANDUSKY SAY CHEESE U CARMAQUE,CARMA QUE'S RAIN ON YOUR PARADE,CALVELAGE (OH) & SCHAUBLIN (OH),2007
17125,Litter_Detail?LitterID=17125,"Dec 23, 2007",1087648TY,Canada,DAIKO VAN 'T SAMAIKA NEST,VERUSCHKA CIERNE KRALOVSTVO,MOOR,2007
19724,Litter_Detail?LitterID=19724,"Dec 23, 2007",WS248214,USA,DEMAGIO,MERSADI,UNKNOWN (),2007
25834,Litter_Detail?LitterID=25834,"Dec 23, 2007",,Netherlands,SWISS STARS KING OF HEARTS II,CHERIQUE VAN DE BUUT VRIJ HOEVE,BROEKKAMP (),2007
21733,Litter_Detail?LitterID=21733,"Dec 23, 2007",,Sweden,DALE GUDBRAND'S ELDIN BUDI UNLA,GANGSTERLUVANS MAJA GULLJÄNTA,ANDERSSON,2007
30032,Litter_Detail?LitterID=30032,"Dec 23, 2007",,United Kingdom,HELVETIUS UMBERTO AT HOLZERN,LITTLEHIDDEN SMALL COPPER AT HOLZERN,ELLIOT  (),2007
31279,Litter_Detail?LitterID=31279,"Dec 23, 2007",,Belgium,SWISSRIDGE MOCA'S MOLLY,SWISSRIDGE VERUSCHTA HEIDI,UNKNOWN (),2007
46173,Litter_Detail?LitterID=46173,"Dec 23, 2007",,Netherlands,YAKUMBA VAN 'T PACHTHOF,YULIAH JELÄNGERJELIEBER,PRINS,2007
22153,Litter_Detail?LitterID=22153,"Dec 22, 2007",,Hungary,ZALAPARTI-BERNI UNO,ZALAPARTI-BERNI NANCY,LAJOSNÉ (),2007
26337,Litter_Detail?LitterID=26337,"Dec 22, 2007",,Australia,ZANZEBERN DEFENDER,AMY PRIDE V BERNICE LOVE,UNKNOWN (),2007
16627,Litter_Detail?LitterID=16627,"Dec 22, 2007",WS245313,USA,CAROUSELS MOUNT RUSHMORE,CAROUSELS MOUNTAIN CASCADE,UNKNOWN (),2007
15345,Litter_Detail?LitterID=15345,"Dec 22, 2007",WS243112,USA,STONEHILL'S INHERIT THE WIND,DALLAS VAN 'T STOKERYBOS,PLATT (IN) & PLATT (IN),2007
15512,Litter_Detail?LitterID=15512,"Dec 21, 2007",WS244703,USA,KEILISSA'S IN WHITE SATIN ARMOR,MEMORIES CHANTILLY,BURLILE (TN) & BURLILE (TN),2007
18399,Litter_Detail?LitterID=18399,"Dec 21, 2007",MW841997TY,Canada,ALEXANDER DOS MOINHOS D'ALVURA,MICHAUDVILLE'S CYBELE RHEA,CLAVEL (QC),2007
20708,Litter_Detail?LitterID=20708,"Dec 20, 2007",,USA,BEAUMOUNT'S LINLEE YOU GO,MY PRINCESS BELLAMIA,UNKNOWN (),2007
16694,Litter_Detail?LitterID=16694,"Dec 20, 2007",WS254091,USA,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,SODERBERG (IL) & SODERBERG (IL),2007
25053,Litter_Detail?LitterID=25053,"Dec 20, 2007",,France,FUNATIC URBAN LEGEND,TENDRESSE DES ROCHES DU METTEY,MANSUY,2007
22826,Litter_Detail?LitterID=22826,"Dec 20, 2007",,Canada,ZANZEBERN AUBERON,SUMMUM SPEEDY GONZALES AGATHE,UNKNOWN (),2007
21691,Litter_Detail?LitterID=21691,"Dec 19, 2007",,Sweden,NAPOLEON,ALDA,KULL,2007
15381,Litter_Detail?LitterID=15381,"Dec 19, 2007",WS252177,USA,SUNSHINE'S ARCTIC STAR,SWISSKISS FROM THIS MOMENT ON,SCHOORL (OR),2007
14724,Litter_Detail?LitterID=14724,"Dec 19, 2007",WS246560,USA,SHELDON CREEK KODA BEAR,SHELDON CREEK CARLIE,GIORDANO,2007
23280,Litter_Detail?LitterID=23280,"Dec 18, 2007",,France,VEHUEL DE LA TRUFFE EN QUERCY,TOUMAI DU GARIG,GERVIN (),2007
46384,Litter_Detail?LitterID=46384,"Dec 18, 2007",,Netherlands,BARANCOURT VAN DE WEYENBERG,UNIVERSE RHIANNON VAN'T RIJKENSPARK,ZURHAAR,2007
38755,Litter_Detail?LitterID=38755,"Dec 18, 2007",,USA,CLORINO DANBORG,MISSY OF DELFRAN,SAUDER,2007
39894,Litter_Detail?LitterID=39894,"Dec 18, 2007",222977,Denmark,APOLETANO'S UNSOLVED MYSTERI,TERTZO'S WAIKOLOA,SINCLAIR (),2007
59485,Litter_Detail?LitterID=59485,"Dec 18, 2007",,Netherlands,FERRE VAN DE SAMAIKA,MOPPIE VAN FINMARKEN,WOUTERS-DRIJVER (),2007
50159,Litter_Detail?LitterID=50159,"Dec 17, 2007",,Netherlands,RIDGEWATER IRISH PRINCE OF CORK,FLECHE FORTE V.D. VLEUTSE HOEK,VAN HAK,2007
22999,Litter_Detail?LitterID=22999,"Dec 17, 2007",,USA,BENTLEY'S JOY RIDE,OSITA,FORD,2007
22731,Litter_Detail?LitterID=22731,"Dec 17, 2007",,France,TANNHÄUSER DES HAUTES VERNADES,AFRICA'S QUEEN DU ROYAUME DES REVES,BERBAIN,2007
22111,Litter_Detail?LitterID=22111,"Dec 17, 2007",WS350386,USA,BRANDYWINE'S MARVEL COMIC BOY,BRANDYWINE MIMI LAVELLE,LAVELLE (),2007
29045,Litter_Detail?LitterID=29045,"Dec 17, 2007",,Denmark,FENSHOLT'S JOLLY GOOD FELLOW CHINO,KA LIMBO'S LILY OF THE VALLEY,UNKNOWN (),2007
15140,Litter_Detail?LitterID=15140,"Dec 17, 2007",WS246978,USA,SAMSON LINCOLN,BP'S SPECIAL,TYLER,2007
15319,Litter_Detail?LitterID=15319,"Dec 17, 2007",WS242521,USA,FETCHIN VAN'T STOKERYBOS,BRIGHTEYE GRAN MOCCASINS T'FIL,HOTZE,2007
15792,Litter_Detail?LitterID=15792,"Dec 17, 2007",WS251485,USA,SWISSKISS HE'S A SWEET TALKER,FOURPAW'S SWISS LACE,VANN (CA),2007
15884,Litter_Detail?LitterID=15884,"Dec 16, 2007",WS248178,USA,ALPENSPIRIT'S LION KING,STARDUST LADY MACBETH,JASKA (TX),2007
14721,Litter_Detail?LitterID=14721,"Dec 16, 2007",WS246407,USA,SIR HARLEY OF SARANNA FARMS,MS MURPHY OF SARANNA FARMS,COLLINS,2007
14477,Litter_Detail?LitterID=14477,"Dec 16, 2007",WS243934,USA,GREAT LAKES LIL' DANISH TREASURE,SNOWCAP'S LITTLE BIT OF BUBBLY,COOK (MI),2007
16888,Litter_Detail?LitterID=16888,"Dec 16, 2007",WS246210,USA,BERNERLIEBE'S SCOTT V DEERPARK,DEERPARK L' VATE YOUR MOOD,DEAN (AZ),2007
31215,Litter_Detail?LitterID=31215,"Dec 16, 2007",,United Kingdom,MONALOU DUTCH COURAGE,CARRAIGBERN STACEY SUE,HARVEY,2007
22012,Litter_Detail?LitterID=22012,"Dec 16, 2007",,Hungary,DON V BÄRLIGARTEN,ORDOGHEGYI-BERNI HENI,KATALIN,2007
52953,Litter_Detail?LitterID=52953,"Dec 16, 2007",,Netherlands,JIMAT JUJUR DARI ROEMAH ANDJING,SERA VD KLINGELSTEDE,VAN DEUR (),2007
44177,Litter_Detail?LitterID=44177,"Dec 15, 2007",WS244228,USA,SUGARS LOUCCKE KOJACK,DUCK'S ABBIE OF COATSWORTH,LICK (OK),2007
26452,Litter_Detail?LitterID=26452,"Dec 15, 2007",,France,AROS DE L'ABRI DES FLOTS,CELESTE VAN 'T STOKERYBOS,MEIGNAN (),2007
16541,Litter_Detail?LitterID=16541,"Dec 15, 2007",,USA,JF LOCHIE ZEPEL 273A,JF SHEBA ANGEL HARTH 533A,MARSHALL,2007
14508,Litter_Detail?LitterID=14508,"Dec 15, 2007",LJ740362TY,Canada,ZACK VAN 'T STOKERYBOS,OBERLAND'S DARBY,WATERSTREET (BC),2007
14520,Litter_Detail?LitterID=14520,"Dec 15, 2007",WS245538,USA,LEWA'S CHECK OUT WHATS NEW,BERNHERR'S HUM ME A TUNE,DAVIS (VT) & MCNEIL (NY),2007
14628,Litter_Detail?LitterID=14628,"Dec 15, 2007",WS246622,USA,HIGH ALPS ICE BREAKER,HYLEN'S SMUCKERS,EGGENBERGER,2007
15344,Litter_Detail?LitterID=15344,"Dec 14, 2007",,USA,STONEHILL'S STARDUST,ELEXIS VAN 'T STOKERYBOS,PLATT (IN),2007
14386,Litter_Detail?LitterID=14386,"Dec 14, 2007",UK KENNEL CLUB,United Kingdom,DALE GUDBRAND'S C-GEILO ZALA AT STAUBACH (NOR IMP),SILVRETTA ALPINE ANNIE,EAVES,2007
17340,Litter_Detail?LitterID=17340,"Dec 31, 2008",WS289928,USA,ISA BELLA'S MOOSALINI,MOOSA'S CONTESSALINI,WRIGHT,2008
17416,Litter_Detail?LitterID=17416,"Dec 30, 2008",WS293638,USA,ANASTASIA SUMMERS IN DILLON,CHASKA VAN 'T STOKERYBOS,CIHLAR (MN),2008
17672,Litter_Detail?LitterID=17672,"Dec 30, 2008",WS287401,USA,BLUMOON TANZENITE V BLACKROCK,KENET'S PROUDLY WE HAIL,DESIDERIO (NJ),2008
17720,Litter_Detail?LitterID=17720,"Dec 30, 2008",WS289301,USA,JABERWOCK'S DOUBLE DYNAMITE,SHEPHERDSPATCH JOYFUL MELODY,WESTERMAN,2008
20718,Litter_Detail?LitterID=20718,"Dec 30, 2008",WS289427,USA,TAKARI'S JUST IN TIME,TAKARI'S SLAY THE COMPETITION,UNKNOWN (),2008
22151,Litter_Detail?LitterID=22151,"Dec 30, 2008",,Belgium,GOYAN VOM GIPFELFEUER,BAYLA VOM GIPFELFEUER,VAN WEYMEERSCH,2008
38143,Litter_Detail?LitterID=38143,"Dec 30, 2008",,,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2008
67108,Litter_Detail?LitterID=67108,"Dec 30, 2008",,Netherlands,RENZO VD HOGE VELUWE,SENDA V.D. HOEVE AAN DE GRENS,VAN OMME (),2008
37693,Litter_Detail?LitterID=37693,"Dec 29, 2008",,USA,LAKEVIEW BERNER HANS RAY,GRETA GIRL RAYMOND,MCCABE,2008
33360,Litter_Detail?LitterID=33360,"Dec 29, 2008",,Slovakia,GIGANTIC QUEEN ELSA,LEXA Z GEMERSKEJ POLOMY,GARGUŠOVÁ (),2008
22609,Litter_Detail?LitterID=22609,"Dec 29, 2008",,France,OLA ODELSGUTT AV HISELFOSS,BELLE DE L' HAMIAU DU MONT,RASSAT,2008
20730,Litter_Detail?LitterID=20730,"Dec 29, 2008",WS291336,USA,OLYMPIAN'S TERMINATOR,OLYMPIAN'S AMERICAN SPIRIT OF AMICK,BROUCK (NH),2008
20362,Litter_Detail?LitterID=20362,"Dec 29, 2008",,Japan,SWISS STARS TAKING A CHANCE ON YOU,ANGELA VOM BERNERBAS,OTSUBO,2008
19695,Litter_Detail?LitterID=19695,"Dec 28, 2008",TA155231UY,Canada,LABERNESE LIVIN LAVIDA LOCA,BELNOIS TO BELIEVE IN DREAMS,MATTE-PAQUET (QC),2008
22941,Litter_Detail?LitterID=22941,"Dec 28, 2008",,Belgium,DONDIEGO VAN 'T STOKERYBOS,GRACE VAN 'T STOKERYBOS,DELRUE-VANDEWALLE (),2008
42431,Litter_Detail?LitterID=42431,"Dec 28, 2008",,Poland,INDIAN HILLS BLIZZARD OF OZ,LILLI MARLEN DUCH WRZOSOWISK,JANKOWSKI,2008
37349,Litter_Detail?LitterID=37349,"Dec 27, 2008",WS289309,USA,WELSH MOUNTAIN PUMBA,SCHOENECK SALLY,STOLTZFUS (PA),2008
21163,Litter_Detail?LitterID=21163,"Dec 27, 2008",,United Kingdom,MONALOU JESS FOR ME AT BERNFOLD,BERNSTEPH ELLE AT BERNARK,CLOUGH,2008
17800,Litter_Detail?LitterID=17800,"Dec 27, 2008",,United Kingdom,FAIRYNIGHT VAN'T BEERTJES HOF AT GLANZBERG,MARLEWAL HERE I AM AT BROELS,UNKNOWN (),2008
17193,Litter_Detail?LitterID=17193,"Dec 27, 2008",,Australia,ANAHERA EPIC STEAM,SWISSKISS EMPIRE ROSE,MITCHELL,2008
17269,Litter_Detail?LitterID=17269,"Dec 26, 2008",WS286829,USA,NASHEM PLAY IT AGAIN SAPPHIRE,OCTOBERS SIERRA MIST VALPENS,COPPOLA (CO),2008
17717,Litter_Detail?LitterID=17717,"Dec 26, 2008",WS289395,USA,CLASSIQUE'S MR. MOONLIGHT,CLASSIQUE'S STARRY STARRY NIGHT,GABIG (NC),2008
16649,Litter_Detail?LitterID=16649,"Dec 26, 2008",WS289401,USA,CLASSIQUE'S MR. MOONLIGHT,CLASSIQUE'S CHANTILLY LACE,GABIG (NC),2008
19713,Litter_Detail?LitterID=19713,"Dec 26, 2008",WS289989,USA,ACT ONE BLACK JACK ATTACK,DREAMFIELDS' GRETA GARBO,BRIGGLE & SINCLAIR,2008
22377,Litter_Detail?LitterID=22377,"Dec 26, 2008",WS289229,USA,ADESA BUTTER ME UP,SUNSHINE'S NORTHERN SPIRIT,CUELLAR (CA),2008
17809,Litter_Detail?LitterID=17809,"Dec 25, 2008",,United Kingdom,GLANZBERG CHRISTMAS CAKE,LADY VOGUE,MELTON (),2008
17811,Litter_Detail?LitterID=17811,"Dec 25, 2008",WS290279,USA,BLUMOON'S MISSION CONTROL,SAPPHIRE'S GOTTA DANCE BLIEB,KENT & OHLSEN (CO),2008
